"variable","datetime","gap.length"
"PC_Raw_Pipe",2023-01-08 16:00:00,5
"PC_Raw_Pipe",2023-01-09 23:00:00,6
"PC_Raw_Pipe",2023-01-29 05:00:00,9
"PC_Raw_Pipe",2023-01-29 11:00:00,4
"PC_Raw_Pipe",2023-02-09 08:00:00,4
"PC_Raw_Pipe",2023-02-12 11:00:00,8
"PC_Raw_Pipe",2023-02-24 18:00:00,66
"PC_Raw_Pipe",2023-02-27 22:00:00,5
"PC_Raw_Pipe",2023-02-28 10:00:00,4
"PC_Raw_Pipe",2023-02-28 21:00:00,4
"PC_Raw_Pipe",2023-03-04 14:00:00,6
"PC_Raw_Pipe",2023-03-06 12:00:00,6
"PC_Raw_Pipe",2023-03-07 15:00:00,6
"PC_Raw_Pipe",2023-03-08 12:00:00,4
"PC_Raw_Pipe",2023-03-09 15:00:00,8
"PC_Raw_Pipe",2023-03-09 21:00:00,4
"PC_Raw_Pipe",2023-03-10 17:00:00,6
"PC_Raw_Pipe",2023-03-11 12:00:00,4
"PC_Raw_Pipe",2023-03-12 19:00:00,5
"PC_Raw_Pipe",2023-06-04 03:00:00,8
"PC_Raw_Pipe",2023-06-04 22:00:00,16
"PC_Raw_Pipe",2023-09-25 15:00:00,175
"PC_Raw_Pipe",2023-10-01 05:00:00,6
"PC_Raw_Pipe",2023-10-17 13:00:00,4
"PC_Raw_Pipe",2023-10-18 05:00:00,7
"PC_Raw_Pipe",2023-10-19 01:00:00,10
"PC_Raw_Pipe",2023-10-20 23:00:00,42
"PC_Raw_Pipe",2023-10-21 10:00:00,10
"PC_Raw_Pipe",2023-10-22,6
"PC_Raw_Pipe",2023-10-22 08:00:00,7
"PC_Raw_Pipe",2023-10-22 18:00:00,8
"PC_Raw_Pipe",2023-10-23 01:00:00,6
"PC_Raw_Pipe",2023-10-31 08:00:00,24
"PC_Raw_Pipe",2023-11-03 01:00:00,4
"PC_Raw_Pipe",2023-11-04 23:00:00,6
"PC_Raw_Pipe",2023-11-07 03:00:00,51
"PC_Raw_Pipe",2023-11-09 02:00:00,7
"PC_Raw_Pipe",2023-11-09 23:00:00,16
"PC_Raw_Pipe",2023-11-17 22:00:00,9
"PC_Raw_Pipe",2023-12-13 12:00:00,4
"PC_Raw_Pipe",2024-01-12 18:00:00,39
"PC_Raw_Pipe",2024-01-13 08:00:00,10
"PC_Raw_Pipe",2024-01-13 20:00:00,10
"PC_Raw_Pipe",2024-01-14 16:00:00,7
"PC_Raw_Pipe",2024-02-15 17:00:00,4
"PC_Raw_Pipe",2024-02-16 16:00:00,4
