"variable","datetime","gap.length"
"PC_Raw_Pipe",2021-01-27 03:00:00,4
"PC_Raw_Pipe",2021-01-27 08:00:00,4
"PC_Raw_Pipe",2021-01-28 18:00:00,8
"PC_Raw_Pipe",2021-01-29 15:00:00,20
"PC_Raw_Pipe",2021-02-01 16:00:00,7
"PC_Raw_Pipe",2021-02-02 20:00:00,5
"PC_Raw_Pipe",2021-02-03 15:00:00,6
"PC_Raw_Pipe",2021-02-11 13:00:00,78
"PC_Raw_Pipe",2021-02-12 12:00:00,22
"PC_Raw_Pipe",2021-02-12 23:00:00,8
"PC_Raw_Pipe",2021-02-13 13:00:00,13
"PC_Raw_Pipe",2021-02-14 02:00:00,9
"PC_Raw_Pipe",2021-02-15 15:00:00,5
"PC_Raw_Pipe",2021-02-17 14:00:00,6
"PC_Raw_Pipe",2021-02-17 19:00:00,4
"PC_Raw_Pipe",2021-02-18 08:00:00,6
"PC_Raw_Pipe",2021-02-26 15:00:00,5
"PC_Raw_Pipe",2021-03-09 17:00:00,9
"PC_Raw_Pipe",2021-03-10 19:00:00,4
"PC_Raw_Pipe",2021-03-11 15:00:00,5
"PC_Raw_Pipe",2021-03-15 20:00:00,19
"PC_Raw_Pipe",2021-03-16 15:00:00,6
"PC_Raw_Pipe",2021-03-25 14:00:00,6
"PC_Raw_Pipe",2021-05-01,30
"PC_Raw_Pipe",2021-10-12 07:00:00,3829
"PC_Raw_Pipe",2021-11-21,5
"PC_Raw_Pipe",2021-11-25 12:00:00,5
"PC_Raw_Pipe",2021-11-30 18:00:00,6
"PC_Raw_Pipe",2021-12-20 12:00:00,5
"PC_Raw_Pipe",2021-12-20 17:00:00,4
"PC_Raw_Pipe",2021-12-24 13:00:00,4
"PC_Raw_Pipe",2021-12-27 11:00:00,56
"PC_Raw_Pipe",2022-01-04 18:00:00,9
"PC_Raw_Pipe",2022-01-05 01:00:00,6
"PC_Raw_Pipe",2022-01-05 07:00:00,5
"PC_Raw_Pipe",2022-01-05 13:00:00,4
"PC_Raw_Pipe",2022-01-06 13:00:00,13
"PC_Raw_Pipe",2022-01-16 13:00:00,6
"PC_Raw_Pipe",2022-01-20 04:00:00,4
"PC_Raw_Pipe",2022-02-06 05:00:00,6
"PC_Raw_Pipe",2022-02-23 01:00:00,34
"PC_Raw_Pipe",2022-02-24 05:00:00,7
"PC_Raw_Pipe",2022-02-25 17:00:00,9
"PC_Raw_Pipe",2022-02-26 07:00:00,4
"PC_Raw_Pipe",2022-04-13 12:00:00,7
"PC_Raw_Pipe",2022-04-14 13:00:00,6
"PC_Raw_Pipe",2022-04-15 12:00:00,5
"PC_Raw_Pipe",2022-04-16 12:00:00,15
"PC_Raw_Pipe",2022-04-17 13:00:00,10
"PC_Raw_Pipe",2022-04-20 12:00:00,6
"PC_Raw_Pipe",2022-09-04 08:00:00,6
"PC_Raw_Pipe",2022-10-10 02:00:00,219
"PC_Raw_Pipe",2022-10-31 22:00:00,19
"PC_Raw_Pipe",2022-11-24 07:00:00,5
"PC_Raw_Pipe",2022-12-19 14:00:00,5
"PC_Raw_Pipe",2022-12-20 12:00:00,4
"PC_Raw_Pipe",2022-12-21,4
"PC_Raw_Pipe",2023-01-29 11:00:00,4
"PC_Raw_Pipe",2023-02-23 07:00:00,15
"PC_Raw_Pipe",2023-02-23 15:00:00,7
"PC_Raw_Pipe",2023-02-23 20:00:00,4
"PC_Raw_Pipe",2023-02-24 05:00:00,8
"PC_Raw_Pipe",2023-03-07 14:00:00,6
"PC_Raw_Pipe",2023-07-22 15:00:00,4
"PC_Raw_Pipe",2023-10-01 09:00:00,10
"PC_Raw_Pipe",2024-01-12 07:00:00,20
"PC_Raw_Pipe",2024-01-12 18:00:00,8
"PC_Raw_Pipe",2024-01-14 16:00:00,6
