"variable","datetime","gap.length"
"PC_Raw_Pipe",2019-11-06 08:00:00,6
"PC_Raw_Pipe",2019-11-08 23:00:00,4
"PC_Raw_Pipe",2019-11-12 16:00:00,5
"PC_Raw_Pipe",2019-11-12 23:00:00,4
"PC_Raw_Pipe",2019-11-14 20:00:00,6
"PC_Raw_Pipe",2019-11-17 20:00:00,6
"PC_Raw_Pipe",2019-11-21 11:00:00,4
"PC_Raw_Pipe",2019-11-21 20:00:00,5
"PC_Raw_Pipe",2019-11-25 06:00:00,5
"PC_Raw_Pipe",2019-12-14 16:00:00,177
"PC_Raw_Pipe",2019-12-23 22:00:00,4
"PC_Raw_Pipe",2019-12-25 20:00:00,4
"PC_Raw_Pipe",2019-12-26 11:00:00,9
"PC_Raw_Pipe",2020-01-10 01:00:00,4
"PC_Raw_Pipe",2020-01-12 20:00:00,5
"PC_Raw_Pipe",2020-01-18 15:00:00,6
"PC_Raw_Pipe",2020-01-28 17:00:00,4
"PC_Raw_Pipe",2020-01-29 21:00:00,4
"PC_Raw_Pipe",2020-02-01 02:00:00,16
"PC_Raw_Pipe",2020-02-03 02:00:00,5
"PC_Raw_Pipe",2020-02-03 17:00:00,5
"PC_Raw_Pipe",2020-02-08 15:00:00,4
"PC_Raw_Pipe",2020-02-09 18:00:00,6
"PC_Raw_Pipe",2020-02-10 16:00:00,4
"PC_Raw_Pipe",2020-02-14 06:00:00,4
"PC_Raw_Pipe",2020-03-31,4
"PC_Raw_Pipe",2020-03-31 22:00:00,21
"PC_Raw_Pipe",2020-06-10 15:00:00,5
"PC_Raw_Pipe",2020-06-13 15:00:00,4
"PC_Raw_Pipe",2020-06-16 17:00:00,4
"PC_Raw_Pipe",2020-06-25 21:00:00,6
"PC_Raw_Pipe",2020-06-26 11:00:00,6
"PC_Raw_Pipe",2020-06-28 12:00:00,7
"PC_Raw_Pipe",2020-06-28 18:00:00,4
"PC_Raw_Pipe",2020-07-10 03:00:00,4
"PC_Raw_Pipe",2020-07-10 19:00:00,10
"PC_Raw_Pipe",2020-07-13 17:00:00,4
"PC_Raw_Pipe",2020-07-16 13:00:00,5
"PC_Raw_Pipe",2020-07-17 07:00:00,4
"PC_Raw_Pipe",2020-07-21 09:00:00,4
"PC_Raw_Pipe",2020-07-27 07:00:00,4
"PC_Raw_Pipe",2020-08-01 10:00:00,5
"PC_Raw_Pipe",2020-08-05 22:00:00,4
"PC_Raw_Pipe",2020-08-10 12:00:00,4
"PC_Raw_Pipe",2020-08-11 15:00:00,5
"PC_Raw_Pipe",2020-08-15 10:00:00,5
"PC_Raw_Pipe",2020-08-17 13:00:00,4
"PC_Raw_Pipe",2020-08-18 19:00:00,4
"PC_Raw_Pipe",2020-08-21 12:00:00,4
"PC_Raw_Pipe",2020-08-24 12:00:00,5
"PC_Raw_Pipe",2020-08-25 22:00:00,4
"PC_Raw_Pipe",2020-08-28 22:00:00,5
"PC_Raw_Pipe",2020-08-31 19:00:00,5
"PC_Raw_Pipe",2020-09-09 20:00:00,13
"PC_Raw_Pipe",2020-09-10 16:00:00,6
"PC_Raw_Pipe",2020-09-11 12:00:00,4
"PC_Raw_Pipe",2020-09-17 04:00:00,4
"PC_Raw_Pipe",2020-09-17 13:00:00,5
"PC_Raw_Pipe",2020-09-20 17:00:00,6
"PC_Raw_Pipe",2020-09-25 08:00:00,5
"PC_Raw_Pipe",2020-09-28 15:00:00,7
"PC_Raw_Pipe",2020-09-30 13:00:00,5
"PC_Raw_Pipe",2020-09-30 19:00:00,5
"PC_Raw_Pipe",2020-10-01 07:00:00,8
"PC_Raw_Pipe",2020-10-05 16:00:00,6
"PC_Raw_Pipe",2020-10-06 16:00:00,5
"PC_Raw_Pipe",2020-10-09 19:00:00,5
"PC_Raw_Pipe",2020-11-03 06:00:00,6
"PC_Raw_Pipe",2020-11-17,10
"PC_Raw_Pipe",2020-12-20 03:00:00,34
"PC_Raw_Pipe",2021-01-13 01:00:00,4
"PC_Raw_Pipe",2021-01-22 13:00:00,4
"PC_Raw_Pipe",2021-01-23 13:00:00,4
"PC_Raw_Pipe",2021-02-12 06:00:00,6
"PC_Raw_Pipe",2021-02-12 17:00:00,4
"PC_Raw_Pipe",2021-02-13 20:00:00,5
"PC_Raw_Pipe",2021-02-17 12:00:00,4
"PC_Raw_Pipe",2021-03-06 18:00:00,7
"PC_Raw_Pipe",2021-04-14 18:00:00,4
"PC_Raw_Pipe",2021-05-02 14:00:00,4
"PC_Raw_Pipe",2021-05-14 21:00:00,5
"PC_Raw_Pipe",2021-05-28 22:00:00,4
"PC_Raw_Pipe",2021-06-02 13:00:00,8
"PC_Raw_Pipe",2021-06-07 17:00:00,5
"PC_Raw_Pipe",2021-06-08 17:00:00,4
"PC_Raw_Pipe",2021-06-19 11:00:00,4
"PC_Raw_Pipe",2021-06-20 11:00:00,4
"PC_Raw_Pipe",2021-06-20 23:00:00,5
"PC_Raw_Pipe",2021-06-25 12:00:00,6
"PC_Raw_Pipe",2021-06-25 19:00:00,5
"PC_Raw_Pipe",2021-07-02 15:00:00,4
"PC_Raw_Pipe",2021-07-05 14:00:00,4
"PC_Raw_Pipe",2021-07-06 14:00:00,9
"PC_Raw_Pipe",2021-07-07 09:00:00,4
"PC_Raw_Pipe",2021-07-08 18:00:00,10
"PC_Raw_Pipe",2021-07-09 02:00:00,5
"PC_Raw_Pipe",2021-07-10 09:00:00,4
