"variable","datetime","gap.length"
"PC_Raw_Pipe",2018-04-02 17:00:00,11
"PC_Raw_Pipe",2018-04-03 14:00:00,7
"PC_Raw_Pipe",2018-04-04 12:00:00,6
"PC_Raw_Pipe",2018-04-04 21:00:00,5
"PC_Raw_Pipe",2018-04-05 20:00:00,9
"PC_Raw_Pipe",2018-04-07 01:00:00,5
"PC_Raw_Pipe",2018-04-07 14:00:00,11
"PC_Raw_Pipe",2018-04-07 22:00:00,7
"PC_Raw_Pipe",2018-04-08 11:00:00,4
"PC_Raw_Pipe",2018-04-08 21:00:00,7
"PC_Raw_Pipe",2018-04-09 15:00:00,6
"PC_Raw_Pipe",2018-04-10 17:00:00,8
"PC_Raw_Pipe",2018-04-11 21:00:00,5
"PC_Raw_Pipe",2018-04-12 17:00:00,9
"PC_Raw_Pipe",2018-04-13 20:00:00,10
"PC_Raw_Pipe",2018-04-15 21:00:00,15
"PC_Raw_Pipe",2018-04-16 14:00:00,8
"PC_Raw_Pipe",2018-04-16 20:00:00,4
"PC_Raw_Pipe",2018-04-17 10:00:00,4
"PC_Raw_Pipe",2018-04-18 22:00:00,16
"PC_Raw_Pipe",2018-04-21 14:00:00,6
"PC_Raw_Pipe",2018-04-22 22:00:00,16
"PC_Raw_Pipe",2018-04-23 12:00:00,7
"PC_Raw_Pipe",2018-04-23 22:00:00,5
"PC_Raw_Pipe",2018-04-24 21:00:00,7
"PC_Raw_Pipe",2018-04-25 11:00:00,6
"PC_Raw_Pipe",2018-04-28 02:00:00,6
"PC_Raw_Pipe",2018-04-28 22:00:00,14
"PC_Raw_Pipe",2018-04-29 23:00:00,17
"PC_Raw_Pipe",2018-04-30 20:00:00,15
"PC_Raw_Pipe",2018-05-01 14:00:00,9
"PC_Raw_Pipe",2018-05-01 21:00:00,4
"PC_Raw_Pipe",2018-05-02 12:00:00,7
"PC_Raw_Pipe",2018-05-02 22:00:00,6
"PC_Raw_Pipe",2018-05-03 18:00:00,13
"PC_Raw_Pipe",2018-05-04 13:00:00,5
"PC_Raw_Pipe",2018-05-05 11:00:00,6
"PC_Raw_Pipe",2018-05-06 22:00:00,5
"PC_Raw_Pipe",2018-05-07 12:00:00,9
"PC_Raw_Pipe",2018-05-07 21:00:00,4
"PC_Raw_Pipe",2018-05-08 09:00:00,4
"PC_Raw_Pipe",2018-05-08 21:00:00,6
"PC_Raw_Pipe",2018-05-09 18:00:00,11
