Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
736509.375,2016,6,28,9,0,0,2016,193,61,187,56.6589
736509.4167,2016,6,28,10,0,0,2016,194,62,187,56.6589
736509.4583,2016,6,28,11,0,0,2016,194,62,187,56.6589
736509.5,2016,6,28,12,0,0,2016,194,62,187,56.6589
736509.5417,2016,6,28,13,0,0,2016,194,62,187,56.6589
736509.5833,2016,6,28,14,0,0,2016,193,61,187,56.6589
736509.625,2016,6,28,15,0,0,2016,193,61,187,56.6589
736509.6667,2016,6,28,16,0,0,2016,188,56,187,56.6589
736509.7083,2016,6,28,17,0,0,2016,187,55,187,56.6589
736509.75,2016,6,28,18,0,0,2016,187,55,187,56.6589
736509.7917,2016,6,28,19,0,0,2016,186,54,,
736509.8333,2016,6,28,20,0,0,2016,192,60,191,60.0928
736509.875,2016,6,28,21,0,0,2016,194,62,191,60.0928
736509.9167,2016,6,28,22,0,0,2016,194,62,191,60.0928
736509.9583,2016,6,28,23,0,0,2016,195,63,,
736510,2016,6,29,0,0,0,2016,194,62,191,60.0928
736510.0417,2016,6,29,1,0,0,2016,194,62,191,60.0928
736510.0833,2016,6,29,2,0,0,2016,194,62,191,60.0928
736510.125,2016,6,29,3,0,0,2016,194,62,191,60.0928
736510.1667,2016,6,29,4,0,0,2016,194,62,191,60.0928
736510.2083,2016,6,29,5,0,0,2016,194,62,191,60.0928
736510.25,2016,6,29,6,0,0,2016,193,61,,
736510.2917,2016,6,29,7,0,0,2016,194,62,191,60.0928
736510.3333,2016,6,29,8,0,0,2016,196,64,191,60.0928
736510.375,2016,6,29,9,0,0,2016,198,66,191,60.0928
736510.4167,2016,6,29,10,0,0,2016,199,67,,
736510.4583,2016,6,29,11,0,0,2016,198,66,191,60.0928
736510.5,2016,6,29,12,0,0,2016,198,66,191,60.0928
736510.5417,2016,6,29,13,0,0,2016,197,65,191,60.0928
736510.5833,2016,6,29,14,0,0,2016,196,64,,
736510.625,2016,6,29,15,0,0,2016,198,66,,
736510.6667,2016,6,29,16,0,0,2016,196,64,191,60.0928
736510.7083,2016,6,29,17,0,0,2016,194,62,191,60.0928
736510.75,2016,6,29,18,0,0,2016,191,59,191,60.0928
736510.7917,2016,6,29,19,0,0,2016,186,54,,
736510.8333,2016,6,29,20,0,0,2016,187,55,,
736510.875,2016,6,29,21,0,0,2016,192,60,191,60.0928
736510.9167,2016,6,29,22,0,0,2016,193,61,191,60.0928
736510.9583,2016,6,29,23,0,0,2016,193,61,191,60.0928
736511,2016,6,30,0,0,0,2016,193,61,191,60.0928
736511.0417,2016,6,30,1,0,0,2016,192,60,191,60.0928
736511.0833,2016,6,30,2,0,0,2016,192,60,191,60.0928
736511.125,2016,6,30,3,0,0,2016,192,60,191,60.0928
736511.1667,2016,6,30,4,0,0,2016,192,60,191,60.0928
736511.2083,2016,6,30,5,0,0,2016,192,60,191,60.0928
736511.25,2016,6,30,6,0,0,2016,192,60,191,60.0928
736511.2917,2016,6,30,7,0,0,2016,192,60,191,60.0928
736511.3333,2016,6,30,8,0,0,2016,194,62,191,60.0928
736511.375,2016,6,30,9,0,0,2016,196,64,191,60.0928
736511.4167,2016,6,30,10,0,0,2016,196,64,191,60.0928
736511.4583,2016,6,30,11,0,0,2016,196,64,191,60.0928
736511.5,2016,6,30,12,0,0,2016,196,64,191,60.0928
736511.5417,2016,6,30,13,0,0,2016,196,64,191,60.0928
736511.5833,2016,6,30,14,0,0,2016,195,63,191,60.0928
736511.625,2016,6,30,15,0,0,2016,195,63,191,60.0928
736511.6667,2016,6,30,16,0,0,2016,196,64,,
736511.7083,2016,6,30,17,0,0,2016,194,62,191,60.0928
736511.75,2016,6,30,18,0,0,2016,192,60,191,60.0928
736511.7917,2016,6,30,19,0,0,2016,188,56,184,60.0928
736511.8333,2016,6,30,20,0,0,2016,185,53,184,60.0928
736511.875,2016,6,30,21,0,0,2016,184,52,184,60.0928
736511.9167,2016,6,30,22,0,0,2016,184,52,184,60.0928
736511.9583,2016,6,30,23,0,0,2016,184,52,184,60.0928
736512,2016,7,1,0,0,0,2016,184,52,184,60.0928
736512.0417,2016,7,1,1,0,0,2016,189,57,189,64.3852
736512.0833,2016,7,1,2,0,0,2016,192,60,192,66.9606
736512.125,2016,7,1,3,0,0,2016,192,60,192,66.9606
736512.1667,2016,7,1,4,0,0,2016,193,61,192,66.9606
736512.2083,2016,7,1,5,0,0,2016,193,61,192,66.9606
736512.25,2016,7,1,6,0,0,2016,193,61,192,66.9606
736512.2917,2016,7,1,7,0,0,2016,193,61,192,66.9606
736512.3333,2016,7,1,8,0,0,2016,193,61,192,66.9606
736512.375,2016,7,1,9,0,0,2016,194,62,192,66.9606
736512.4167,2016,7,1,10,0,0,2016,194,62,192,66.9606
736512.4583,2016,7,1,11,0,0,2016,195,63,192,66.9606
736512.5,2016,7,1,12,0,0,2016,197,65,192,66.9606
736512.5417,2016,7,1,13,0,0,2016,197,65,192,66.9606
736512.5833,2016,7,1,14,0,0,2016,197,65,192,66.9606
736512.625,2016,7,1,15,0,0,2016,197,65,192,66.9606
736512.6667,2016,7,1,16,0,0,2016,197,65,192,66.9606
736512.7083,2016,7,1,17,0,0,2016,197,65,192,66.9606
736512.75,2016,7,1,18,0,0,2016,197,65,192,66.9606
736512.7917,2016,7,1,19,0,0,2016,196,64,192,66.9606
736512.8333,2016,7,1,20,0,0,2016,195,63,192,66.9606
736512.875,2016,7,1,21,0,0,2016,193,61,192,66.9606
736512.9167,2016,7,1,22,0,0,2016,192,60,192,66.9606
736512.9583,2016,7,1,23,0,0,2016,192,60,192,66.9606
736513,2016,7,2,0,0,0,2016,192,60,192,66.9606
736513.0417,2016,7,2,1,0,0,2016,192,60,192,66.9606
736513.0833,2016,7,2,2,0,0,2016,192,60,192,66.9606
736513.125,2016,7,2,3,0,0,2016,192,60,192,66.9606
736513.1667,2016,7,2,4,0,0,2016,192,60,192,66.9606
736513.2083,2016,7,2,5,0,0,2016,192,60,192,66.9606
736513.25,2016,7,2,6,0,0,2016,192,60,192,66.9606
736513.2917,2016,7,2,7,0,0,2016,192,60,192,66.9606
736513.3333,2016,7,2,8,0,0,2016,193,61,192,66.9606
736513.375,2016,7,2,9,0,0,2016,194,62,192,66.9606
736513.4167,2016,7,2,10,0,0,2016,196,64,192,66.9606
736513.4583,2016,7,2,11,0,0,2016,196,64,192,66.9606
736513.5,2016,7,2,12,0,0,2016,193,61,192,66.9606
736513.5417,2016,7,2,13,0,0,2016,192,60,192,66.9606
736513.5833,2016,7,2,14,0,0,2016,192,60,192,66.9606
736513.625,2016,7,2,15,0,0,2016,194,62,,
736513.6667,2016,7,2,16,0,0,2016,195,63,,
736513.7083,2016,7,2,17,0,0,2016,193,61,193,67.819
736513.75,2016,7,2,18,0,0,2016,193,61,193,67.819
736513.7917,2016,7,2,19,0,0,2016,193,61,193,67.819
736513.8333,2016,7,2,20,0,0,2016,193,61,193,67.819
736513.875,2016,7,2,21,0,0,2016,193,61,193,67.819
736513.9167,2016,7,2,22,0,0,2016,193,61,193,67.819
736513.9583,2016,7,2,23,0,0,2016,194,62,194,68.6775
736514,2016,7,3,0,0,0,2016,194,62,194,68.6775
736514.0417,2016,7,3,1,0,0,2016,195,63,195,69.536
736514.0833,2016,7,3,2,0,0,2016,195,63,195,69.536
736514.125,2016,7,3,3,0,0,2016,195,63,195,69.536
736514.1667,2016,7,3,4,0,0,2016,195,63,195,69.536
736514.2083,2016,7,3,5,0,0,2016,195,63,195,69.536
736514.25,2016,7,3,6,0,0,2016,195,63,195,69.536
736514.2917,2016,7,3,7,0,0,2016,195,63,195,69.536
736514.3333,2016,7,3,8,0,0,2016,195,63,195,69.536
736514.375,2016,7,3,9,0,0,2016,195,63,195,69.536
736514.4167,2016,7,3,10,0,0,2016,195,63,195,69.536
736514.4583,2016,7,3,11,0,0,2016,195,63,195,69.536
736514.5,2016,7,3,12,0,0,2016,195,63,195,69.536
736514.5417,2016,7,3,13,0,0,2016,195,63,195,69.536
736514.5833,2016,7,3,14,0,0,2016,195,63,195,69.536
736514.625,2016,7,3,15,0,0,2016,195,63,195,69.536
736514.6667,2016,7,3,16,0,0,2016,195,63,195,69.536
736514.7083,2016,7,3,17,0,0,2016,195,63,195,69.536
736514.75,2016,7,3,18,0,0,2016,195,63,195,69.536
736514.7917,2016,7,3,19,0,0,2016,195,63,195,69.536
736514.8333,2016,7,3,20,0,0,2016,195,63,195,69.536
736514.875,2016,7,3,21,0,0,2016,195,63,195,69.536
736514.9167,2016,7,3,22,0,0,2016,196,64,196,70.3944
736514.9583,2016,7,3,23,0,0,2016,197,65,197,71.2529
736515,2016,7,4,0,0,0,2016,199,67,199,72.9698
736515.0417,2016,7,4,1,0,0,2016,200,68,200,73.8283
736515.0833,2016,7,4,2,0,0,2016,200,68,200,73.8283
736515.125,2016,7,4,3,0,0,2016,201,69,201,74.6868
736515.1667,2016,7,4,4,0,0,2016,203,71,203,76.4037
736515.2083,2016,7,4,5,0,0,2016,204,72,204,77.2622
736515.25,2016,7,4,6,0,0,2016,205,73,205,78.1206
736515.2917,2016,7,4,7,0,0,2016,205,73,205,78.1206
736515.3333,2016,7,4,8,0,0,2016,206,74,205,78.1206
736515.375,2016,7,4,9,0,0,2016,206,74,205,78.1206
736515.4167,2016,7,4,10,0,0,2016,206,74,205,78.1206
736515.4583,2016,7,4,11,0,0,2016,206,74,205,78.1206
736515.5,2016,7,4,12,0,0,2016,206,74,205,78.1206
736515.5417,2016,7,4,13,0,0,2016,206,74,205,78.1206
736515.5833,2016,7,4,14,0,0,2016,206,74,205,78.1206
736515.625,2016,7,4,15,0,0,2016,207,75,,
736515.6667,2016,7,4,16,0,0,2016,206,74,205,78.1206
736515.7083,2016,7,4,17,0,0,2016,205,73,205,78.1206
736515.75,2016,7,4,18,0,0,2016,205,73,205,78.1206
736515.7917,2016,7,4,19,0,0,2016,205,73,205,78.1206
736515.8333,2016,7,4,20,0,0,2016,205,73,205,78.1206
736515.875,2016,7,4,21,0,0,2016,205,73,205,78.1206
736515.9167,2016,7,4,22,0,0,2016,205,73,205,78.1206
736515.9583,2016,7,4,23,0,0,2016,205,73,205,78.1206
736516,2016,7,5,0,0,0,2016,205,73,205,78.1206
736516.0417,2016,7,5,1,0,0,2016,205,73,205,78.1206
736516.0833,2016,7,5,2,0,0,2016,205,73,205,78.1206
736516.125,2016,7,5,3,0,0,2016,205,73,205,78.1206
736516.1667,2016,7,5,4,0,0,2016,205,73,205,78.1206
736516.2083,2016,7,5,5,0,0,2016,206,74,205,78.1206
736516.25,2016,7,5,6,0,0,2016,206,74,205,78.1206
736516.2917,2016,7,5,7,0,0,2016,206,74,205,78.1206
