Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
736661.875,2016,11,27,21,0,0,2017,415,121,415,108.8413
736661.9167,2016,11,27,22,0,0,2017,415,121,415,108.8413
736661.9583,2016,11,27,23,0,0,2017,416,122,416,109.7483
736662,2016,11,28,0,0,0,2017,416,122,416,109.7483
736662.0417,2016,11,28,1,0,0,2017,416,122,416,109.7483
736662.0833,2016,11,28,2,0,0,2017,417,123,417,110.6554
736662.125,2016,11,28,3,0,0,2017,418,124,418,111.5624
736662.1667,2016,11,28,4,0,0,2017,419,125,419,112.4694
736662.2083,2016,11,28,5,0,0,2017,420,126,420,113.3764
736662.25,2016,11,28,6,0,0,2017,421,127,421,114.2834
736662.2917,2016,11,28,7,0,0,2017,421,127,421,114.2834
736662.3333,2016,11,28,8,0,0,2017,422,128,422,115.1904
736662.375,2016,11,28,9,0,0,2017,424,130,424,117.0044
736662.4167,2016,11,28,10,0,0,2017,425,131,425,117.9114
736662.4583,2016,11,28,11,0,0,2017,425,131,425,117.9114
736662.5,2016,11,28,12,0,0,2017,426,132,426,118.8185
736662.5417,2016,11,28,13,0,0,2017,427,133,427,119.7255
736662.5833,2016,11,28,14,0,0,2017,429,135,429,121.5395
736662.625,2016,11,28,15,0,0,2017,430,136,429,121.5395
736662.6667,2016,11,28,16,0,0,2017,431,137,429,121.5395
736662.7083,2016,11,28,17,0,0,2017,431,137,429,121.5395
736662.75,2016,11,28,18,0,0,2017,431,137,429,121.5395
736662.7917,2016,11,28,19,0,0,2017,431,137,429,121.5395
736662.8333,2016,11,28,20,0,0,2017,432,138,429,121.5395
736662.875,2016,11,28,21,0,0,2017,432,138,429,121.5395
736662.9167,2016,11,28,22,0,0,2017,432,138,429,121.5395
736662.9583,2016,11,28,23,0,0,2017,432,138,429,121.5395
736663,2016,11,29,0,0,0,2017,432,138,429,121.5395
736663.0417,2016,11,29,1,0,0,2017,432,138,429,121.5395
736663.0833,2016,11,29,2,0,0,2017,431,137,429,121.5395
736663.125,2016,11,29,3,0,0,2017,431,137,429,121.5395
736663.1667,2016,11,29,4,0,0,2017,431,137,429,121.5395
736663.2083,2016,11,29,5,0,0,2017,432,138,429,121.5395
736663.25,2016,11,29,6,0,0,2017,433,139,429,121.5395
736663.2917,2016,11,29,7,0,0,2017,433,139,429,121.5395
736663.3333,2016,11,29,8,0,0,2017,433,139,429,121.5395
736663.375,2016,11,29,9,0,0,2017,432,138,429,121.5395
736663.4167,2016,11,29,10,0,0,2017,430,136,429,121.5395
736663.4583,2016,11,29,11,0,0,2017,430,136,429,121.5395
736663.5,2016,11,29,12,0,0,2017,431,137,,
736663.5417,2016,11,29,13,0,0,2017,430,136,429,121.5395
736663.5833,2016,11,29,14,0,0,2017,429,135,429,121.5395
736663.625,2016,11,29,15,0,0,2017,429,135,429,121.5395
736663.6667,2016,11,29,16,0,0,2017,430,136,430,122.4465
736663.7083,2016,11,29,17,0,0,2017,432,138,432,124.2605
736663.75,2016,11,29,18,0,0,2017,432,138,432,124.2605
736663.7917,2016,11,29,19,0,0,2017,431,137,,
736663.8333,2016,11,29,20,0,0,2017,433,139,433,125.1675
736663.875,2016,11,29,21,0,0,2017,435,141,435,126.9815
736663.9167,2016,11,29,22,0,0,2017,437,143,437,128.7956
736663.9583,2016,11,29,23,0,0,2017,439,145,439,130.6096
736664,2016,11,30,0,0,0,2017,441,147,441,132.4236
736664.0417,2016,11,30,1,0,0,2017,442,148,442,133.3306
736664.0833,2016,11,30,2,0,0,2017,442,148,442,133.3306
736664.125,2016,11,30,3,0,0,2017,442,148,442,133.3306
736664.1667,2016,11,30,4,0,0,2017,443,149,443,134.2376
736664.2083,2016,11,30,5,0,0,2017,445,151,445,136.0517
736664.25,2016,11,30,6,0,0,2017,447,153,447,137.8657
736664.2917,2016,11,30,7,0,0,2017,448,154,447,137.8657
736664.3333,2016,11,30,8,0,0,2017,448,154,447,137.8657
736664.375,2016,11,30,9,0,0,2017,447,153,447,137.8657
736664.4167,2016,11,30,10,0,0,2017,447,153,447,137.8657
736664.4583,2016,11,30,11,0,0,2017,448,154,448,138.7727
736664.5,2016,11,30,12,0,0,2017,449,155,449,139.6797
736664.5417,2016,11,30,13,0,0,2017,450,156,450,140.5867
736664.5833,2016,11,30,14,0,0,2017,451,157,451,141.4937
736664.625,2016,11,30,15,0,0,2017,453,159,453,143.3077
736664.6667,2016,11,30,16,0,0,2017,453,159,453,143.3077
736664.7083,2016,11,30,17,0,0,2017,452,158,,
736664.75,2016,11,30,18,0,0,2017,453,159,453,143.3077
736664.7917,2016,11,30,19,0,0,2017,455,161,455,145.1218
736664.8333,2016,11,30,20,0,0,2017,455,161,455,145.1218
736664.875,2016,11,30,21,0,0,2017,455,161,455,145.1218
736664.9167,2016,11,30,22,0,0,2017,455,161,455,145.1218
736664.9583,2016,11,30,23,0,0,2017,455,161,455,145.1218
736665,2016,12,1,0,0,0,2017,455,161,455,145.1218
736665.0417,2016,12,1,1,0,0,2017,457,163,455,145.1218
736665.0833,2016,12,1,2,0,0,2017,457,163,455,145.1218
736665.125,2016,12,1,3,0,0,2017,457,163,455,145.1218
736665.1667,2016,12,1,4,0,0,2017,457,163,455,145.1218
736665.2083,2016,12,1,5,0,0,2017,456,162,455,145.1218
736665.25,2016,12,1,6,0,0,2017,456,162,455,145.1218
736665.2917,2016,12,1,7,0,0,2017,456,162,455,145.1218
736665.3333,2016,12,1,8,0,0,2017,456,162,455,145.1218
736665.375,2016,12,1,9,0,0,2017,456,162,455,145.1218
736665.4167,2016,12,1,10,0,0,2017,457,163,,
736665.4583,2016,12,1,11,0,0,2017,455,161,,
736665.5,2016,12,1,12,0,0,2017,457,163,,
736665.5417,2016,12,1,13,0,0,2017,456,162,455,145.1218
736665.5833,2016,12,1,14,0,0,2017,455,161,455,145.1218
736665.625,2016,12,1,15,0,0,2017,455,161,455,145.1218
736665.6667,2016,12,1,16,0,0,2017,456,162,456,146.0288
736665.7083,2016,12,1,17,0,0,2017,457,163,457,146.9358
736665.75,2016,12,1,18,0,0,2017,457,163,457,146.9358
736665.7917,2016,12,1,19,0,0,2017,457,163,457,146.9358
736665.8333,2016,12,1,20,0,0,2017,457,163,457,146.9358
736665.875,2016,12,1,21,0,0,2017,457,163,457,146.9358
736665.9167,2016,12,1,22,0,0,2017,457,163,457,146.9358
736665.9583,2016,12,1,23,0,0,2017,458,164,458,147.8428
736666,2016,12,2,0,0,0,2017,458,164,458,147.8428
736666.0417,2016,12,2,1,0,0,2017,460,166,460,149.6568
736666.0833,2016,12,2,2,0,0,2017,461,167,461,150.5638
736666.125,2016,12,2,3,0,0,2017,462,168,,
736666.1667,2016,12,2,4,0,0,2017,461,167,461,150.5638
736666.2083,2016,12,2,5,0,0,2017,461,167,461,150.5638
736666.25,2016,12,2,6,0,0,2017,461,167,461,150.5638
736666.2917,2016,12,2,7,0,0,2017,461,167,461,150.5638
736666.3333,2016,12,2,8,0,0,2017,461,167,461,150.5638
736666.375,2016,12,2,9,0,0,2017,462,168,462,151.4708
736666.4167,2016,12,2,10,0,0,2017,464,170,464,153.2849
736666.4583,2016,12,2,11,0,0,2017,466,172,,
736666.5,2016,12,2,12,0,0,2017,465,171,,
736666.5417,2016,12,2,13,0,0,2017,466,172,466,155.0989
736666.5833,2016,12,2,14,0,0,2017,466,172,466,155.0989
736666.625,2016,12,2,15,0,0,2017,466,172,466,155.0989
736666.6667,2016,12,2,16,0,0,2017,466,172,466,155.0989
736666.7083,2016,12,2,17,0,0,2017,466,172,466,155.0989
736666.75,2016,12,2,18,0,0,2017,468,174,468,156.9129
736666.7917,2016,12,2,19,0,0,2017,468,174,468,156.9129
736666.8333,2016,12,2,20,0,0,2017,468,174,468,156.9129
736666.875,2016,12,2,21,0,0,2017,468,174,468,156.9129
736666.9167,2016,12,2,22,0,0,2017,469,175,469,157.8199
736666.9583,2016,12,2,23,0,0,2017,469,175,469,157.8199
736667,2016,12,3,0,0,0,2017,469,175,469,157.8199
736667.0417,2016,12,3,1,0,0,2017,469,175,469,157.8199
736667.0833,2016,12,3,2,0,0,2017,470,176,470,158.7269
736667.125,2016,12,3,3,0,0,2017,470,176,470,158.7269
736667.1667,2016,12,3,4,0,0,2017,471,177,471,159.6339
736667.2083,2016,12,3,5,0,0,2017,471,177,471,159.6339
736667.25,2016,12,3,6,0,0,2017,471,177,471,159.6339
736667.2917,2016,12,3,7,0,0,2017,472,178,472,160.541
736667.3333,2016,12,3,8,0,0,2017,473,179,472,160.541
736667.375,2016,12,3,9,0,0,2017,474,180,,
736667.4167,2016,12,3,10,0,0,2017,473,179,472,160.541
736667.4583,2016,12,3,11,0,0,2017,473,179,472,160.541
736667.5,2016,12,3,12,0,0,2017,472,178,472,160.541
736667.5417,2016,12,3,13,0,0,2017,472,178,472,160.541
736667.5833,2016,12,3,14,0,0,2017,474,180,474,162.355
736667.625,2016,12,3,15,0,0,2017,475,181,,
736667.6667,2016,12,3,16,0,0,2017,474,180,,
736667.7083,2016,12,3,17,0,0,2017,475,181,475,163.262
736667.75,2016,12,3,18,0,0,2017,477,183,477,165.076
736667.7917,2016,12,3,19,0,0,2017,478,184,478,165.983
736667.8333,2016,12,3,20,0,0,2017,478,184,478,165.983
736667.875,2016,12,3,21,0,0,2017,479,185,479,166.89
736667.9167,2016,12,3,22,0,0,2017,479,185,479,166.89
736667.9583,2016,12,3,23,0,0,2017,480,186,480,167.797
736668,2016,12,4,0,0,0,2017,480,186,480,167.797
736668.0417,2016,12,4,1,0,0,2017,481,187,481,168.7041
736668.0833,2016,12,4,2,0,0,2017,481,187,481,168.7041
736668.125,2016,12,4,3,0,0,2017,481,187,481,168.7041
736668.1667,2016,12,4,4,0,0,2017,481,187,481,168.7041
736668.2083,2016,12,4,5,0,0,2017,481,187,481,168.7041
736668.25,2016,12,4,6,0,0,2017,482,188,482,169.6111
736668.2917,2016,12,4,7,0,0,2017,483,189,,
736668.3333,2016,12,4,8,0,0,2017,482,188,,
736668.375,2016,12,4,9,0,0,2017,483,189,482,169.6111
736668.4167,2016,12,4,10,0,0,2017,483,189,482,169.6111
736668.4583,2016,12,4,11,0,0,2017,482,188,482,169.6111
736668.5,2016,12,4,12,0,0,2017,482,188,482,169.6111
736668.5417,2016,12,4,13,0,0,2017,481,187,,
736668.5833,2016,12,4,14,0,0,2017,483,189,483,170.5181
736668.625,2016,12,4,15,0,0,2017,484,190,484,171.4251
736668.6667,2016,12,4,16,0,0,2017,484,190,484,171.4251
736668.7083,2016,12,4,17,0,0,2017,484,190,484,171.4251
736668.75,2016,12,4,18,0,0,2017,483,189,,
736668.7917,2016,12,4,19,0,0,2017,485,191,485,172.3321
736668.8333,2016,12,4,20,0,0,2017,485,191,485,172.3321
